x,levels
39.2351817754,24.7968658433
93.1230870353,22.5800817925
104.12695324,50.5698232788
63.709528474,24.7429513815
56.018785653,28.9664914949
51.605868887,28.2393840737
53.8763615125,28.4401180678
25.3803547901,18.1417004258
56.505986926,24.3046054364
51.2787225821,20.4552327121
67.0788803054,29.8464608553
84.4685282455,29.6337012434
65.3221620946,27.8540800198
65.9367496354,21.26463421
39.6596583512,34.1821022453
60.4883094799,35.1892157528
75.7400667299,24.6258447999
67.0654949378,22.6219103066
14.8338419738,20.5775537338
84.9781403361,27.10911933
89.1975791001,28.4412014072
84.3102052505,24.372886907
17.7279810173,10.8593939414
76.3557073088,19.0383016022
0.640858233204,38.563925625
104.316547613,49.8900323276
45.8162929692,28.9186376389
87.0092350896,20.5684687996
77.9498040244,22.082374957
104.580913003,55.9196375242
109.379180634,73.4654044712
75.272918805,19.5121158563
5.58441536528,27.0186086824
63.322819638,24.9715069012
96.7101063444,37.6013856661
94.494018099,27.1980685767
107.655206139,79.0907809475
92.6826749628,31.3426579569
59.119410795,21.1977558104
13.7585248919,34.0561809328
51.4436704851,25.9066443185
48.9421862708,22.2423416538
13.2259932661,15.0684862691
51.0037232645,40.1338067726
15.7635454948,17.1862132772
5.74908400852,37.0699068987
37.2435777861,19.8401788066
62.6816882964,21.0894916485
26.8373907903,14.1786624911
30.5451514249,24.1454337858
54.0774944065,38.4113205245
51.156317138,24.2841756154
106.874186821,65.4985031969
49.7702946596,39.1819670476
81.1645318911,15.8035630728
6.25335593474,33.2076042822
97.8549259042,46.838275977
77.0388365953,11.1654480218
69.6789243686,26.9261051551
43.6592210216,22.4233386022
0.970707866364,42.6282640409
76.6974318353,25.8379251883
76.837920881,10.9230877461
98.1601203302,38.1676269715
62.6032713514,24.398366098
85.8529259967,20.2061618552
52.7751852148,27.1788118548
19.9580825429,16.3719314326
16.3764476081,15.2397550048
74.8557421977,27.4841782709
42.4042975024,24.5410443579
47.5363054349,34.5045732653
73.6573918117,22.1066173621
11.5006586614,25.8639679816
105.892265136,62.9417192375
103.196695139,55.6775023354
109.00049059,64.705511038
62.3115959732,27.8407295087
78.2682718492,21.226754915
21.9294335228,12.0318818821
89.9135705392,27.9931136718
76.2183074035,24.4127572934
16.0206778609,17.7185397911
29.9547264193,17.5703977287
11.1671146773,25.3744016218
44.562857361,28.6608371457
85.3615144999,23.6624953678
68.9501992082,20.0819927814
10.3497220249,29.959592371
50.504237865,23.0550819195
25.769231788,15.0733637774
81.6319174372,22.0216217537
59.2854072358,30.671690158
106.817991292,57.182828357
93.3936633941,34.4946688716
49.7614284226,24.9705641875
101.970191212,40.6499117545
79.8485031601,30.9339174404
37.8169249659,21.1208514087
10.19000211,34.824586438
48.2000669134,27.5877482412
43.8417902077,16.4044163824
46.8737043212,30.4829105651
71.3000335492,27.8163302436
108.485283023,73.6846496354
92.597216618,32.6806860459
2.41149089053,37.8433519436
74.242252793,19.7201772822
23.1936268087,21.0374761612
65.7624476041,19.3536215807
13.3758415385,18.6332163157
28.1529737884,11.5387349562
6.13239097316,33.2520302035
56.2353283359,27.9128978641
28.3542201469,15.6858215047
73.7917203314,22.5811417875
107.677358757,60.2936947087
50.952948279,32.0690444075
10.4662971297,36.2009296268
84.9647812599,23.7817633643
1.95725644226,35.6811571031
45.8688892892,26.7814203318
79.1719649623,13.2701279142
6.48814304871,34.1383307183
99.2842665292,37.3460916085
80.3690131583,15.1589315996
89.4194532079,23.5466631294
105.993894532,65.2368641492
57.6878003252,27.6649747488
45.5943404721,24.3952318037
61.5293939893,24.048958583
6.45463043997,28.1759463162
88.9814174819,23.63826921
43.8815786648,30.0913659056
53.9711118289,25.5196456327
26.4386804631,28.0929202007
50.2571528615,26.5720311273
58.0674370908,16.1395201369
106.825236873,63.2298615694
91.3832790279,32.9390099701
91.150469223,22.5531560402
62.4427956744,26.8110990162
33.8947020607,20.6713287122
85.2858241902,20.7203490619
9.06479336029,30.2654837806
105.468386501,59.1361872626
19.6767878831,4.85452395423
56.7875114582,31.4953669142
102.186081782,53.800519466
54.1906777407,32.0928513569
9.94527472813,35.3750492638
36.3232348038,21.5700690799
42.2915959877,27.3564252894
74.543803197,29.4713139315
7.11111744274,22.1801609035
67.6499921319,25.6932795021
92.6785914077,27.8346758787
24.3110758473,18.9119941437
101.987835534,42.6587686084
16.2443755166,24.8233629411
68.3994376247,22.5506932221
73.0008603144,23.9103393235
86.9545952518,23.0009646171
83.5714344065,22.9038367334
47.8731105373,31.1641417714
24.5126203698,24.8790074948
82.8763029478,21.019460826
6.61137022906,37.1098407336
10.3147556836,34.8174736053
71.7118332709,17.4373508896
69.7699430699,31.6963050228
101.763205982,50.5141093003
5.1948990599,28.3913010074
61.7855645144,25.1980815189
69.4419667758,22.4634155868
29.8051550674,23.1591447575
63.3849702696,30.027979979
99.1365919497,41.9557167879
88.8607364871,22.6952619332
20.626250231,16.5703508116
58.2955591485,34.1535652699
100.995971313,46.1506516526
44.6156829411,23.7762672501
74.4973759198,16.3959496007
40.2740623589,22.687483638
93.0020375421,27.184893359
91.5865822619,32.4322705016
35.0240669141,19.464599549
106.284371831,61.8499756837
51.2795474432,30.4712304152
88.8694767127,24.5796321148
102.795568318,46.1164012732
97.7465502458,34.1260590137
30.6835079847,27.892556097
77.3642491553,22.065988466
37.3016400165,22.8384442166
48.0085433984,32.596463731
3.32203502649,36.4580106725
75.6730332093,32.0880181442
9.8600985283,35.9493622451
109.564913931,74.3650939331
89.8015692748,16.9097814454
27.0461743461,13.5351062924
39.29144907,23.269881172
4.21853048853,39.8677999802
83.7421387846,37.4852197024
108.71871834,80.2922594533
98.9539843182,31.8495008254
49.8131617857,36.1979590812
57.961003422,31.2406688823
90.3363061472,27.7815934254
63.9144284161,24.1383372179
11.2571380076,29.5840283263
23.0091066676,21.3195789423
53.2211687805,31.0424584452
62.0225892135,26.3259110947
14.1993228851,18.0450982942
5.98296664112,33.7761282213
50.1884386801,34.6576380103
63.7511263787,25.6491140677
26.8666817987,16.0928152955
52.9851477967,22.488667094
69.5010797023,23.8742238068
86.8085667358,21.3990777662
36.0686668612,17.1554538858
92.6463902355,16.5337526363
3.63857909637,44.4598087263
77.7915829814,24.7573940244
42.0150624538,35.1701345651
52.0668763472,25.2468724222
73.1341976051,19.2751113507
67.9197817898,31.7300319607
50.769741695,25.4384474692
12.1710058205,32.7392584294
64.6622699282,26.5671121719
70.8728088932,26.6827477893
28.363952383,19.6894462364
22.435246635,14.2582244238
40.5434880069,25.3011825343
4.78240184418,36.1964428172
70.9468607827,13.6616841475
75.2850232828,23.8024513951
83.2889043841,21.5504086103
72.4769096565,23.4226202554
44.5162216337,24.0743403657
64.3905490289,22.4478085034
88.4177720302,21.572492135
57.4413209426,28.5278894394
109.298665041,76.1927222452
58.2244361074,38.2247694149
88.0563630652,30.6938488775
57.6387385261,26.3284524168
94.9572240951,22.2693393172
53.6040443438,24.235383468
41.0632308854,33.0216887304
1.49157772313,40.9079697604
15.8723433699,10.0504932225
70.2181626763,26.7445156617
80.6774200269,28.3316560868
30.6461615148,25.4276594018
22.9401761082,13.1008446721
39.8012245054,34.283402734
78.7250878037,16.438267772
49.829435685,32.643889052
74.9542467692,26.8567156277
31.6092576096,30.2257885719
43.6976919319,27.9446422578
95.1969652886,27.0976267179
80.4863712477,15.6385532208
46.2363042663,20.5141532626
4.05565506583,40.187403774
90.8906035037,26.0634842298
106.169724993,64.2404857721
11.3848267239,26.4857482482
89.784179395,39.0211093603
50.1281288338,34.3582009048
32.0053814457,15.6281618222
8.04071699019,29.2828155456
92.6892293044,30.1068706019
97.1785867089,36.0990790229
94.5900420673,26.5760721697
40.5727117191,21.9449485019
107.167660296,66.6344194082
43.2073252288,28.715525181
59.8995249153,23.5959765732
5.63816588997,28.1994852019
10.9758532171,35.4601442509
28.4755707278,19.969877063
67.7714621298,35.1479893102
21.1044594861,20.974111092
1.23365018689,39.3644914544
15.7471931739,11.1779382001
4.34556344978,29.4293613385
56.7606956364,37.3454725658
3.22862272808,45.2958847814
38.9867762695,14.8790310321
48.0396632578,21.1683426778
102.698598648,53.2992254714
94.0846181798,24.467865947
34.494080526,21.5125245403
76.0093675989,25.1787612645
59.0053618319,32.0155461093
92.3462293605,24.3337298326
70.5937516064,24.4825139189
72.2989370361,35.7082590401
65.5823890647,32.8991690263
83.3958512121,12.3333119469
32.9525313303,23.5197829468
32.7257033644,15.0371413656
87.9207947289,19.0593308502
28.5115837042,15.3142091434
24.4179152309,16.8152729357
81.8350863394,16.3603516923
42.5366625587,24.3811244937
63.21677411,22.4616793701
37.3914273376,15.924948909
3.1125420187,45.9669748172
70.6891485709,25.4468296206
74.9841042315,21.138035657
97.5676414778,24.0630917375
21.388402155,22.247726859
19.584746723,11.5844645993
31.2967934223,18.1768841585
54.5067319171,25.7189249385
81.1761648613,17.46436099
30.9690782921,20.1886886605
39.8405793029,33.4205613078
17.760873223,15.8645104873
37.4101937446,20.7822762041
98.4076816712,40.0434927674
28.1165652454,16.4003546027
42.7780831873,23.9201812135
48.014273524,17.9494165566
28.6013305835,10.0034729806
24.2755988857,20.8489588413
49.1457564761,38.4953765308
98.7902835056,37.6318295172
44.4631763726,26.590982459
96.9799761908,38.4164717572
2.4378307962,46.3596798812
53.6741565697,29.5897640559
81.7708936547,22.7224388602
109.175015137,73.9532936641
37.8106642826,21.8713783465
60.920203677,34.0469330034
54.8104228554,41.2814788386
30.2685453744,20.4874769795
8.0803667969,31.8444684974
23.4633393324,12.2510343775
109.698131916,75.2696587314
66.3424632399,20.5768228289
108.342778007,69.0249490584
108.616836663,68.6596314119
33.8028963449,20.0321511006
30.6767445244,15.8881461351
31.019816018,19.2257045718
15.1852606173,14.2060515982
75.51390114,18.9253911484
87.9942242418,26.1141602532
39.9058847864,22.3993527986
76.34744203,14.6357210081
67.1110482433,26.7184873055
56.137734011,31.795882485
88.3121820793,30.9073716496
6.0092185312,41.4809659487
57.8150307266,27.7523690703
4.1283842349,36.3438615665
12.4110018603,12.5809677533
24.1736157367,13.4795359128
92.9825148511,26.786594557
54.3064715224,29.6686526594
87.4690474536,24.0735099739
99.1827180292,36.9487002061
9.55753248039,39.1080129331
2.54378889947,35.9559423394
83.1764378151,33.814020041
46.3727156411,21.2710761288
66.5854403137,26.0912993996
9.32831691428,30.8277076622
21.5406366825,13.8520459744
34.9388721,26.3226308404
62.5191646192,21.0606972288
1.0224413619,43.6303902036
42.9152858981,33.4329858129
93.5390208333,24.4065531746
88.192483147,28.2871917177
13.9721311173,27.5957315089
54.3283752988,29.0551781274
70.580933779,19.3105777361
14.7132190495,28.9169747743
78.0347729875,14.9170983572
42.105173814,27.6839978048
12.9775038067,24.6702793685
11.3737658528,22.0975095294
47.1337929707,25.813605824
5.77713367976,36.9543490762
63.9934569914,19.6184990114
44.6601156366,28.5706215352
67.5127205023,21.0350521027
61.9519031658,34.1835097283
95.9222722975,42.9732264536
47.5277489899,37.4928283562
44.9931301486,29.3173743863
63.1592362974,20.3567231376
41.6090932799,28.1840949368
21.1540635892,15.9454099492
92.0886774961,22.599283356
105.006828926,56.9352128864
106.653065965,63.2237635497
22.9482343415,18.8210988816
68.788590231,27.004872735
17.5860970928,9.98368332565
28.377703811,15.1413757301
28.6279976531,22.7711363287
75.3440425138,27.4201995527
7.21323384129,32.6811327867
51.0524579537,22.4627154868
88.6642477187,27.9180967735
14.1085025224,14.5113260076
22.3894910021,22.7260233472
94.8146756705,31.2646766813
45.1617109756,27.987247258
14.0684842164,22.5915323746
64.4098538491,27.3483641179
19.2670485476,24.9094332267
35.3497352974,19.5475039578
90.2390680621,31.2631200701
99.6818189471,44.6275664112
35.0437189848,24.2798545585
78.9265815217,17.2320735642
55.9679959824,25.848131567
28.989557607,24.7122007287
84.308101433,21.1920115025
18.2936973502,15.6934068695
88.7138721886,22.8481764928
62.2644977455,24.2083602633
42.9089750024,25.1780748246
24.3167195051,23.2062689686
40.152729777,27.4850983475
61.5738184049,28.959115191
15.6464403004,11.2653809622
22.8347053284,15.3510519722
15.9966868173,22.8389349787
10.3775815539,36.1919390587
68.1168081074,26.6741417223
26.7864500163,17.2423135455
84.619101281,23.1962726414
13.373355441,16.2194529696
38.5681522212,21.1722660485
97.835627215,34.1411280025
106.982433148,65.0906412652
53.1396680272,35.4868030048
23.6638907864,21.4789223298
66.355117838,36.7212276103
105.887288754,61.3502866468
102.427359262,47.4697001364
96.4072703246,26.9290373608
93.5580283159,28.917345426
40.1413300619,17.0628062772
85.7413144495,15.4327801054
76.1093572864,26.1563991201
102.640766134,56.6390838747
44.9129449174,21.2932920378
50.8601490175,32.0509391439
53.3645103336,28.7167135438
61.8777958743,22.1614867182
45.1701939561,16.3354076152
54.3061172232,21.313451666
82.8038098274,26.6545734228
83.6068982928,17.7805825621
22.5687531993,15.7610712229
101.484889391,53.5920543483
51.7161283964,24.1948546312
75.9121030838,25.1969134261
11.0808905444,23.7875828115
66.3818968379,23.7278610612
93.5098339996,26.8709705802
29.3516342651,17.0431217056
49.2854889683,27.1519118155
60.7941950967,33.1539301438
86.1598202391,23.3550465399
11.9232982076,16.6711239028
35.2125969546,28.8085285367
74.1392800644,22.1736987671
5.33306103527,43.0358820307
107.454112979,67.500800814
70.9292006866,24.2144757391
5.22129425429,29.2642421042
51.4976461138,26.335382844
10.7240835936,29.4106797864
0.432287691879,46.9895616917
82.7787028307,26.6139753167
3.62738345532,36.0736869868
13.4611305502,22.0769499991
13.5199598359,24.0647157315
87.6439260017,23.047702595
108.177925317,77.9815153442
54.5122268929,32.0940629239
59.0338481714,25.8764305312
18.0659092416,22.7519961699
91.535912668,29.132371214
0.772983293919,45.1992603526
60.8115129807,27.6034102346
64.567693487,23.0206122987
71.4435720372,23.5844701837
62.4968727983,28.6251666906
46.6554235081,30.0274419953
70.8463704873,17.6409049858
42.3916558081,27.6153849512
74.8239306384,26.5658395975
0.95748794804,45.6444768443
83.9374860885,15.892777303
80.2056820633,24.6338982632
52.6775460895,29.9764951085
28.04869292,13.7591922624
85.1258086719,25.4733781644
13.6580091797,16.6513368947
14.0671813439,24.5546761541
103.118905551,46.1712513284
58.7298819674,28.4350724002
52.9516371597,35.2777237072
69.01121256,29.9632914185
48.2000631646,35.4261758144
84.5552259373,23.0608887309
53.1399772368,23.3186471686
95.483220928,30.4517949273
35.7044483614,13.4278157665
27.086263562,26.7915255177
105.933535103,64.4224516068
79.8129863764,22.6156462866
86.1212650321,27.1787710461
24.7110778597,14.9110554048
97.9210360488,41.7456328538
45.975944593,29.0993420876
27.3725279569,18.8139229877
69.7616295065,27.8452696505
99.6504521659,41.2311066082
100.379111115,46.1941585852
99.7145868293,51.4489391661
109.368288779,73.219089443
22.83481421,31.7725418128
82.1262117272,25.6778348341
86.8418450333,19.7125195266
84.8831289877,16.5145828845
12.1660160942,28.6517567236
2.99280032909,29.8169009187
77.34326169,16.838111985
50.2779436995,29.7975995029
96.6569443683,34.9080815859
60.9503618788,24.2042173749
74.4542348708,20.9096409663
97.4883433336,28.3384297556
12.4538401604,15.9892511992
32.5037104626,12.6344100761
73.4362900274,21.9929649758
32.8409109787,19.5593434464
82.4526512658,22.6950602053
104.780855995,50.0706752388
12.0506973658,26.0845569089
41.0839738517,25.1698434648
32.4648472201,17.5279579032
49.5388027566,35.7299102887
109.836949433,84.4812593589
42.9173951344,27.3971957419
75.2325001679,24.4118395794
16.0578224603,18.703500221
58.7317923389,24.7321965782
29.2759899403,21.0837529892
29.8472155504,27.1597995218
24.5945802804,24.9153355872
51.9932161115,34.6672286242
16.9263413023,18.0140921884
6.42775104991,39.6644015198
73.3830947147,25.3486753967
22.7180963463,30.4235212017
73.8495242116,23.9421673088
22.6507776729,22.3578622665
5.7954000023,30.8750112735
76.253203514,18.4095326273
54.4654638756,27.5989090936
13.0257637838,18.0935152939
96.0464745754,34.9934107774
67.9575599018,29.2729982543
83.6835593351,23.3482979025
106.096303893,63.149429974
71.769582758,33.8005369842
107.128530371,56.1832609348
81.1389616457,18.8151183944
63.0680702047,27.4009758795
22.4411075778,11.3252533107
90.902873474,24.7209346386
48.7960938656,32.6164784546
87.9204570144,17.3433217886
52.2269222563,35.6707556052
45.5504028471,30.1297035865
48.2270263624,26.7170628575
96.4508916995,33.9529079309
10.9572135446,29.1468331242
84.4759228449,20.9334507173
22.267941267,19.2152384709
109.802590994,83.6518488324
88.1850467349,30.1776255987
25.5320028447,11.7855174454
